user_id,signup_date,ab_group,channel,platform,region,age_group
100497,2026-01-11,test,organic,android,Saint Petersburg,18-24
100498,2026-02-03,test,organic,web,Moscow,25-34
100499,2026-03-25,control,email,web,Other Russia,25-34
100500,2026-02-08,test,organic,web,Saint Petersburg,25-34
100501,2026-01-11,control,social_ads,ios,Moscow,25-34
100502,2026-02-28,test,social_ads,android,Moscow,18-24
100503,2026-03-28,control,social_ads,web,Other Russia,25-34
100504,2026-03-20,test,organic,android,Other Russia,35-44
100505,2026-01-25,test,paid_search,web,Moscow,25-34
100506,2026-02-10,test,social_ads,android,Moscow,45+
100507,2026-02-17,control,paid_search,android,Moscow,35-44
100508,2026-01-23,test,organic,ios,Other Russia,35-44
100509,2026-01-25,test,social_ads,web,Other Russia,25-34
100510,2026-01-22,control,organic,web,Other Russia,18-24
100511,2026-03-31,test,social_ads,web,Other Russia,45+
100512,2026-03-09,test,paid_search,ios,Saint Petersburg,25-34
100513,2026-03-17,test,organic,android,Other Russia,35-44
100514,2026-03-15,test,referral,web,Moscow,25-34
100515,2026-03-28,test,organic,web,Saint Petersburg,25-34
100516,2026-01-10,test,email,web,Saint Petersburg,18-24
100517,2026-03-21,test,referral,ios,Other Russia,25-34
100518,2026-01-06,control,paid_search,ios,Other Russia,25-34
100519,2026-02-12,test,organic,web,Moscow,45+
100520,2026-02-23,test,organic,android,Other Russia,35-44
100521,2026-02-02,test,email,web,Other Russia,25-34
100522,2026-01-14,test,social_ads,ios,Other Russia,25-34
100523,2026-01-18,control,organic,ios,Saint Petersburg,18-24
100524,2026-03-16,control,paid_search,web,Other Russia,25-34
100525,2026-01-29,test,organic,ios,Other Russia,45+
100526,2026-01-28,control,paid_search,ios,Other Russia,35-44
100527,2026-03-25,control,paid_search,ios,Moscow,25-34
100528,2026-01-13,control,organic,android,Other Russia,35-44
100529,2026-03-24,test,referral,ios,Other Russia,18-24
100530,2026-03-24,control,organic,web,Saint Petersburg,45+
100531,2026-02-23,control,paid_search,android,Other Russia,35-44
100532,2026-01-15,control,social_ads,android,Moscow,18-24
100533,2026-01-15,control,email,web,Other Russia,35-44
100534,2026-01-26,control,paid_search,android,Moscow,18-24
100535,2026-02-21,test,email,android,Saint Petersburg,25-34
100536,2026-01-14,test,paid_search,web,Moscow,25-34
100537,2026-02-11,control,referral,ios,Moscow,18-24
100538,2026-01-11,test,organic,web,Moscow,25-34
100539,2026-02-18,control,social_ads,ios,Moscow,25-34
100540,2026-01-02,control,organic,android,Moscow,18-24
100541,2026-03-05,test,email,web,Other Russia,35-44
100542,2026-01-05,test,email,ios,Moscow,18-24
100543,2026-01-18,test,paid_search,web,Moscow,25-34
100544,2026-01-16,control,paid_search,ios,Moscow,25-34
100545,2026-03-16,control,social_ads,android,Moscow,18-24
100546,2026-01-05,control,organic,web,Moscow,45+
100547,2026-02-08,control,social_ads,ios,Other Russia,25-34
100548,2026-02-23,test,social_ads,web,Saint Petersburg,18-24
100549,2026-02-16,control,paid_search,android,Moscow,25-34
100550,2026-03-03,test,organic,android,Saint Petersburg,25-34
100551,2026-03-14,test,email,ios,Moscow,18-24
100552,2026-02-05,test,organic,web,Other Russia,25-34
100553,2026-03-16,control,social_ads,ios,Other Russia,25-34
100554,2026-01-29,test,organic,ios,Moscow,35-44
100555,2026-03-30,control,organic,ios,Moscow,25-34
100556,2026-02-15,test,organic,ios,Saint Petersburg,25-34
100557,2026-03-08,control,paid_search,android,Moscow,18-24
100558,2026-03-20,test,social_ads,web,Moscow,25-34
100559,2026-03-13,test,paid_search,web,Other Russia,25-34
100560,2026-03-18,test,social_ads,android,Saint Petersburg,25-34
100561,2026-02-18,test,social_ads,web,Moscow,25-34
100562,2026-01-04,test,organic,android,Other Russia,25-34
100563,2026-02-14,test,organic,ios,Moscow,25-34
100564,2026-01-17,control,social_ads,android,Moscow,25-34
100565,2026-03-22,test,social_ads,ios,Other Russia,25-34
100566,2026-01-22,test,paid_search,android,Saint Petersburg,25-34
100567,2026-01-21,test,organic,android,Saint Petersburg,25-34
100568,2026-01-23,control,referral,ios,Other Russia,18-24
100569,2026-02-27,test,organic,web,Other Russia,25-34
100570,2026-02-21,control,social_ads,web,Other Russia,18-24
100571,2026-03-27,test,organic,web,Saint Petersburg,35-44
100572,2026-02-07,control,social_ads,android,Moscow,25-34
100573,2026-01-26,control,paid_search,web,Other Russia,25-34
100574,2026-01-05,control,social_ads,android,Moscow,25-34
100575,2026-01-01,control,organic,ios,Other Russia,25-34
100576,2026-02-03,control,paid_search,web,Moscow,35-44
100577,2026-03-25,test,organic,android,Saint Petersburg,25-34
100578,2026-02-17,control,social_ads,web,Other Russia,25-34
100579,2026-03-22,test,organic,ios,Saint Petersburg,25-34
100580,2026-01-10,control,organic,ios,Moscow,35-44
100581,2026-01-09,test,social_ads,web,Moscow,45+
100582,2026-03-17,test,organic,web,Other Russia,25-34
100583,2026-01-10,control,organic,ios,Other Russia,25-34
100584,2026-01-05,test,referral,web,Saint Petersburg,18-24
100585,2026-02-06,test,referral,android,Moscow,45+
100586,2026-03-25,test,referral,ios,Moscow,25-34
100587,2026-03-04,control,organic,web,Saint Petersburg,18-24
100588,2026-01-09,control,paid_search,web,Moscow,25-34
100589,2026-03-17,test,referral,web,Other Russia,25-34
100590,2026-03-17,control,organic,android,Saint Petersburg,18-24
100591,2026-03-14,test,social_ads,ios,Moscow,35-44
100592,2026-03-23,control,organic,web,Moscow,25-34
100593,2026-01-22,test,email,ios,Moscow,18-24
100594,2026-03-30,control,social_ads,ios,Saint Petersburg,45+
100595,2026-01-29,control,paid_search,ios,Saint Petersburg,45+
100596,2026-03-14,test,paid_search,web,Moscow,18-24
100597,2026-02-22,test,organic,web,Other Russia,25-34
100598,2026-03-12,test,paid_search,web,Moscow,35-44
100599,2026-02-26,test,social_ads,ios,Saint Petersburg,25-34
100600,2026-02-27,control,paid_search,ios,Other Russia,45+
100601,2026-02-25,control,paid_search,web,Moscow,18-24
100602,2026-03-12,control,organic,web,Moscow,35-44
100603,2026-03-08,test,social_ads,ios,Other Russia,25-34
100604,2026-01-13,control,paid_search,web,Moscow,25-34
100605,2026-03-16,test,organic,ios,Moscow,35-44
100606,2026-02-18,control,email,ios,Other Russia,18-24
100607,2026-01-30,control,paid_search,web,Saint Petersburg,18-24
100608,2026-02-16,control,paid_search,ios,Other Russia,18-24
100609,2026-03-29,control,email,web,Saint Petersburg,18-24
100610,2026-03-19,control,paid_search,ios,Saint Petersburg,18-24
100611,2026-03-17,test,email,web,Moscow,25-34
100612,2026-02-11,control,social_ads,web,Moscow,18-24
100613,2026-03-12,test,social_ads,ios,Saint Petersburg,18-24
100614,2026-02-04,test,organic,web,Moscow,18-24
100615,2026-03-03,test,organic,ios,Saint Petersburg,35-44
100616,2026-02-27,test,paid_search,android,Moscow,18-24
100617,2026-01-23,control,organic,android,Moscow,35-44
100618,2026-01-24,control,organic,web,Saint Petersburg,18-24
100619,2026-01-06,control,social_ads,web,Other Russia,18-24
100620,2026-01-13,test,social_ads,web,Moscow,25-34
100621,2026-02-09,test,organic,android,Other Russia,25-34
100622,2026-02-13,control,social_ads,web,Moscow,25-34
100623,2026-01-15,control,email,web,Moscow,35-44
100624,2026-02-07,test,social_ads,android,Other Russia,25-34
100625,2026-02-24,test,referral,web,Other Russia,18-24
100626,2026-01-21,test,social_ads,ios,Moscow,35-44
100627,2026-01-31,test,organic,ios,Moscow,18-24
100628,2026-02-03,test,paid_search,ios,Other Russia,35-44
100629,2026-02-15,test,email,android,Saint Petersburg,25-34
100630,2026-02-02,control,social_ads,web,Moscow,25-34
100631,2026-03-08,control,referral,ios,Moscow,25-34
100632,2026-01-30,test,email,ios,Moscow,25-34
100633,2026-02-09,test,organic,web,Other Russia,25-34
100634,2026-02-04,control,organic,android,Saint Petersburg,45+
100635,2026-01-17,test,social_ads,android,Moscow,25-34
100636,2026-03-03,control,organic,android,Moscow,45+
100637,2026-01-22,test,paid_search,android,Moscow,18-24
100638,2026-01-27,control,referral,web,Other Russia,18-24
100639,2026-03-13,test,social_ads,ios,Other Russia,25-34
100640,2026-03-27,test,organic,web,Saint Petersburg,45+
100641,2026-03-02,control,social_ads,web,Other Russia,25-34
100642,2026-03-24,control,organic,web,Moscow,35-44
100643,2026-03-18,test,referral,web,Saint Petersburg,25-34
100644,2026-02-13,control,organic,web,Moscow,35-44
100645,2026-03-11,control,referral,android,Moscow,35-44
100646,2026-01-30,test,paid_search,web,Saint Petersburg,25-34
100647,2026-02-11,control,paid_search,ios,Other Russia,25-34
100648,2026-02-18,control,paid_search,android,Moscow,25-34
100649,2026-03-28,control,organic,ios,Saint Petersburg,45+
100650,2026-03-18,test,paid_search,web,Other Russia,25-34
100651,2026-02-14,control,referral,ios,Other Russia,25-34
100652,2026-02-28,control,referral,android,Saint Petersburg,35-44
100653,2026-01-19,control,organic,android,Moscow,25-34
100654,2026-03-14,control,social_ads,web,Other Russia,25-34
100655,2026-02-19,control,referral,web,Moscow,25-34
100656,2026-02-17,control,referral,ios,Moscow,25-34
100657,2026-03-10,control,paid_search,web,Moscow,25-34
100658,2026-02-26,control,organic,android,Saint Petersburg,18-24
100659,2026-01-07,test,email,ios,Saint Petersburg,35-44
100660,2026-01-26,control,paid_search,android,Other Russia,25-34
100661,2026-01-16,control,paid_search,android,Saint Petersburg,35-44
100662,2026-03-08,test,social_ads,ios,Other Russia,25-34
100663,2026-01-04,test,organic,android,Saint Petersburg,45+
100664,2026-01-19,test,referral,ios,Saint Petersburg,25-34
100665,2026-02-23,control,organic,web,Moscow,25-34
100666,2026-03-04,control,social_ads,android,Moscow,45+
100667,2026-02-15,control,email,ios,Saint Petersburg,25-34
100668,2026-03-19,control,email,android,Other Russia,45+
100669,2026-03-24,control,email,web,Moscow,25-34
100670,2026-01-12,test,referral,web,Saint Petersburg,18-24
100671,2026-03-27,control,organic,android,Moscow,25-34
100672,2026-02-25,test,email,web,Moscow,35-44
100673,2026-02-27,control,email,ios,Moscow,25-34
100674,2026-01-09,control,paid_search,ios,Moscow,35-44
100675,2026-02-25,test,paid_search,web,Moscow,18-24
100676,2026-03-07,test,organic,web,Other Russia,25-34
100677,2026-02-22,control,social_ads,android,Other Russia,35-44
100678,2026-01-08,test,social_ads,web,Moscow,45+
100679,2026-02-17,control,paid_search,android,Moscow,25-34
100680,2026-03-26,control,paid_search,android,Saint Petersburg,18-24
100681,2026-03-07,test,paid_search,ios,Moscow,18-24
100682,2026-01-13,control,organic,web,Other Russia,18-24
100683,2026-03-28,control,email,web,Saint Petersburg,35-44
100684,2026-03-28,control,organic,android,Other Russia,25-34
100685,2026-01-16,control,organic,web,Moscow,25-34
100686,2026-03-14,control,organic,web,Other Russia,35-44
100687,2026-02-06,control,referral,android,Other Russia,35-44
100688,2026-02-23,test,referral,web,Other Russia,25-34
100689,2026-02-10,test,organic,web,Other Russia,35-44
100690,2026-03-12,control,organic,android,Saint Petersburg,25-34
100691,2026-03-31,control,paid_search,web,Moscow,18-24
100692,2026-03-13,test,organic,web,Saint Petersburg,35-44
100693,2026-03-25,control,social_ads,ios,Other Russia,18-24
100694,2026-03-27,test,organic,android,Other Russia,45+
100695,2026-01-09,test,paid_search,android,Saint Petersburg,25-34
100696,2026-01-23,control,paid_search,android,Other Russia,45+
100697,2026-03-06,control,paid_search,android,Moscow,18-24
100698,2026-02-23,control,paid_search,web,Moscow,25-34
100699,2026-01-05,control,organic,ios,Saint Petersburg,35-44
100700,2026-01-09,control,organic,web,Moscow,35-44
100701,2026-02-16,test,organic,android,Moscow,35-44
100702,2026-02-25,control,organic,android,Other Russia,25-34
100703,2026-01-16,test,email,web,Saint Petersburg,25-34
100704,2026-01-16,test,organic,android,Saint Petersburg,25-34
100705,2026-01-12,control,organic,ios,Moscow,25-34
100706,2026-02-20,control,organic,web,Moscow,25-34
100707,2026-01-01,control,social_ads,ios,Other Russia,35-44
100708,2026-02-21,test,email,android,Other Russia,25-34
100709,2026-02-12,control,referral,web,Moscow,18-24
100710,2026-02-11,test,social_ads,web,Other Russia,35-44
100711,2026-03-03,test,referral,android,Other Russia,45+
100712,2026-02-17,test,paid_search,web,Other Russia,25-34
100713,2026-03-07,test,referral,ios,Saint Petersburg,35-44
100714,2026-03-10,test,referral,android,Moscow,35-44
100715,2026-03-24,test,organic,ios,Other Russia,18-24
100716,2026-03-13,test,paid_search,web,Saint Petersburg,35-44
100717,2026-02-16,test,organic,web,Moscow,45+
100718,2026-02-14,test,organic,android,Moscow,35-44
100719,2026-01-22,test,referral,ios,Saint Petersburg,18-24
100720,2026-02-23,control,organic,ios,Saint Petersburg,25-34
100721,2026-01-13,test,social_ads,android,Other Russia,35-44
100722,2026-03-25,test,email,web,Moscow,25-34
100723,2026-03-18,test,paid_search,android,Moscow,18-24
100724,2026-01-11,control,paid_search,android,Other Russia,18-24
100725,2026-03-12,test,social_ads,android,Moscow,35-44
100726,2026-01-11,test,referral,web,Moscow,25-34
100727,2026-03-06,test,organic,web,Other Russia,45+
100728,2026-01-08,control,organic,ios,Other Russia,25-34
100729,2026-02-13,test,social_ads,android,Other Russia,35-44
100730,2026-03-01,test,email,android,Moscow,18-24
100731,2026-03-07,test,organic,web,Saint Petersburg,35-44
100732,2026-02-07,test,paid_search,ios,Other Russia,35-44
100733,2026-03-24,test,email,web,Other Russia,25-34
100734,2026-03-11,test,organic,ios,Moscow,25-34
100735,2026-01-19,control,organic,android,Other Russia,35-44
100736,2026-03-02,test,paid_search,android,Saint Petersburg,35-44
100737,2026-03-07,control,organic,web,Moscow,25-34
100738,2026-01-31,test,organic,android,Moscow,25-34
100739,2026-03-08,test,social_ads,web,Moscow,45+
100740,2026-03-22,control,social_ads,ios,Other Russia,35-44
100741,2026-03-15,control,paid_search,ios,Moscow,25-34
100742,2026-03-10,control,paid_search,ios,Other Russia,25-34
100743,2026-02-27,test,paid_search,android,Moscow,18-24
100744,2026-01-25,test,social_ads,ios,Other Russia,35-44
100745,2026-03-13,control,referral,web,Saint Petersburg,35-44
100746,2026-02-02,test,referral,web,Other Russia,25-34
100747,2026-02-17,control,social_ads,ios,Saint Petersburg,25-34
100748,2026-01-29,test,referral,ios,Other Russia,18-24
100749,2026-01-29,control,referral,ios,Saint Petersburg,18-24
100750,2026-01-15,control,organic,web,Saint Petersburg,45+
100751,2026-03-28,control,email,web,Other Russia,35-44
100752,2026-01-14,test,referral,android,Saint Petersburg,25-34
100753,2026-01-08,control,organic,ios,Other Russia,18-24
100754,2026-03-26,test,organic,ios,Moscow,18-24
100755,2026-02-19,control,social_ads,ios,Other Russia,35-44
100756,2026-02-09,control,paid_search,web,Other Russia,18-24
100757,2026-03-08,control,social_ads,web,Other Russia,25-34
100758,2026-02-04,control,paid_search,web,Saint Petersburg,45+
100759,2026-01-12,test,organic,android,Saint Petersburg,25-34
100760,2026-03-07,control,organic,web,Other Russia,35-44
100761,2026-01-16,test,referral,web,Moscow,18-24
100762,2026-02-19,control,organic,android,Other Russia,25-34
100763,2026-03-27,control,social_ads,web,Moscow,35-44
100764,2026-03-26,control,organic,ios,Moscow,35-44
100765,2026-02-02,control,paid_search,web,Other Russia,35-44
100766,2026-03-12,test,paid_search,web,Moscow,25-34
100767,2026-02-25,test,organic,web,Moscow,18-24
100768,2026-02-13,control,social_ads,android,Moscow,25-34
100769,2026-01-13,test,social_ads,ios,Other Russia,18-24
100770,2026-02-03,test,organic,android,Saint Petersburg,18-24
100771,2026-02-28,test,paid_search,android,Other Russia,25-34
100772,2026-03-30,test,social_ads,web,Moscow,18-24
100773,2026-01-01,test,social_ads,ios,Moscow,18-24
100774,2026-03-06,test,paid_search,web,Moscow,18-24
100775,2026-03-18,test,referral,ios,Moscow,25-34
100776,2026-03-27,control,organic,android,Moscow,35-44
100777,2026-02-08,test,organic,web,Moscow,45+
100778,2026-01-11,control,social_ads,android,Saint Petersburg,18-24
100779,2026-01-25,test,social_ads,ios,Other Russia,18-24
100780,2026-03-18,test,referral,web,Moscow,35-44
100781,2026-03-21,control,organic,web,Saint Petersburg,18-24
100782,2026-02-27,test,paid_search,ios,Moscow,35-44
100783,2026-01-12,test,social_ads,ios,Saint Petersburg,18-24
100784,2026-01-11,control,organic,web,Other Russia,25-34
100785,2026-02-13,test,paid_search,ios,Other Russia,18-24
100786,2026-02-22,test,social_ads,web,Other Russia,35-44
100787,2026-01-03,test,organic,android,Moscow,25-34
100788,2026-03-03,control,paid_search,web,Saint Petersburg,18-24
100789,2026-02-19,control,organic,ios,Other Russia,25-34
100790,2026-01-02,test,email,android,Other Russia,25-34
100791,2026-01-09,control,organic,android,Saint Petersburg,45+
100792,2026-02-10,control,organic,android,Saint Petersburg,25-34
100793,2026-03-07,control,organic,android,Other Russia,18-24
100794,2026-03-16,control,organic,web,Other Russia,25-34
100795,2026-02-08,test,organic,web,Moscow,18-24
100796,2026-01-27,test,social_ads,ios,Moscow,35-44
100797,2026-03-29,test,organic,web,Other Russia,35-44
100798,2026-02-11,test,organic,android,Other Russia,18-24
100799,2026-01-29,control,organic,web,Moscow,25-34
